Year,State,Program,Level,College/University Name,Type,Affiliated University,State,City,Courses Offered,Intake Capacity,Accreditation,Approval Year
2017-2018,Uttar Pradesh,Applied Arts and Crafts,UG,1-3324264874,VIDYA INSTITUTE OF FASHION TECHNOLOGY,"VIDYA KNOWLEDGE PARK BAGHPAT ROAD MEERUT ,UTTAR PRADESH-250005",MEERUT,Unaided - Private,N,Y,Click Here,NA
2017-2018,Uttar Pradesh,Applied Arts and Crafts,UG,1-3328094460,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Unaided - Private,N,N,Click Here,NA
2017-2018,Uttar Pradesh,Applied Arts and Crafts,PG,No data available in table
2017-2018,Uttarakhand,Applied Arts and Crafts,UG,No data available in table
2017-2018,Uttarakhand,Applied Arts and Crafts,PG,No data available in table
2017-2018,West Bengal,Applied Arts and Crafts,UG,No data available in table
2017-2018,West Bengal,Applied Arts and Crafts,PG,No data available in table
2018-2019,Andaman and Nicobar Islands,Applied Arts and Crafts,UG,No data available in table
2018-2019,Andaman and Nicobar Islands,Applied Arts and Crafts,PG,No data available in table
2018-2019,Andhra Pradesh,Applied Arts and Crafts,UG,1-3694329991,KONERU LAKSHMAIAH EDUCATION FOUNDATION,"GREEN FIELDS, VADDESWARAM.",GUNTUR,Deemed University(Private),N,N,Click Here,NA
2018-2019,Andhra Pradesh,Applied Arts and Crafts,PG,No data available in table
2018-2019,Arunachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2018-2019,Arunachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2018-2019,Assam,Applied Arts and Crafts,UG,No data available in table
2018-2019,Assam,Applied Arts and Crafts,PG,No data available in table
2018-2019,Bihar,Applied Arts and Crafts,UG,No data available in table
2018-2019,Bihar,Applied Arts and Crafts,PG,No data available in table
2018-2019,Chandigarh,Applied Arts and Crafts,UG,1-3513168641,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2018-2019,Chandigarh,Applied Arts and Crafts,PG,1-3513168641,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2018-2019,Chhattisgarh,Applied Arts and Crafts,UG,No data available in table
2018-2019,Chhattisgarh,Applied Arts and Crafts,PG,No data available in table
2018-2019,Dadra and Nagar Haveli,Applied Arts and Crafts,UG,No data available in table
2018-2019,Dadra and Nagar Haveli,Applied Arts and Crafts,PG,No data available in table
2018-2019,Daman and Diu,Applied Arts and Crafts,UG,No data available in table
2018-2019,Daman and Diu,Applied Arts and Crafts,PG,No data available in table
2018-2019,Delhi,Applied Arts and Crafts,UG,1-3513116626,COLLEGE OF ART,20-22 TILAK MARG,EAST DELHI,Government,N,N,Click Here,NA
2018-2019,Delhi,Applied Arts and Crafts,PG,No data available in table
2018-2019,Goa,Applied Arts and Crafts,UG,1-3508717448,GOA COLLEGE OF ART,"ALTINHO, PANAJI - GOA 403 001",NORTH GOA,Government,N,N,Click Here,NA
2018-2019,Goa,Applied Arts and Crafts,PG,No data available in table
2018-2019,Gujarat,Applied Arts and Crafts,UG,No data available in table
2018-2019,Gujarat,Applied Arts and Crafts,PG,No data available in table
2018-2019,Haryana,Applied Arts and Crafts,UG,1-3513970854,GALAXY GLOBAL EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS,"SHAHABAD-SAHA ROAD, NH-73, VILL. DINARPUR, DISTT. AMBALA",AMBALA,Unaided - Private,N,N,Click Here,NA
2018-2019,Haryana,Applied Arts and Crafts,PG,No data available in table
2018-2019,Himachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2018-2019,Himachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2018-2019,Jammu and Kashmir,Applied Arts and Crafts,UG,No data available in table
2018-2019,Jammu and Kashmir,Applied Arts and Crafts,PG,No data available in table
2018-2019,Jharkhand,Applied Arts and Crafts,UG,No data available in table
2018-2019,Jharkhand,Applied Arts and Crafts,PG,No data available in table
2018-2019,Karnataka,Applied Arts and Crafts,UG,No data available in table
2018-2019,Karnataka,Applied Arts and Crafts,PG,No data available in table
2018-2019,Kerala,Applied Arts and Crafts,UG,No data available in table
2018-2019,Kerala,Applied Arts and Crafts,PG,No data available in table
2018-2019,Madhya Pradesh,Applied Arts and Crafts,UG,No data available in table
2018-2019,Madhya Pradesh,Applied Arts and Crafts,PG,No data available in table
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3508226136,"B. S. BANDEKAR COLLEGE OF FINE ART,( APPLIED ART).","SURVE NO.54/01, NEAR FOREST BHAVAN,SALAIWADA,AT/PO.SAWANTWADI,DIST:-SINDHUDURGA.416510",SINDHUDURG,Unaided - Private,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3508301218,VIVA INSTITUTE OF APPLIED ART,"AT:-SHIRGAON, POST:- VIRAR (E)",THANE,Unaided - Private,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3508349559,BHARATI KALA MAHAVIDYALAYA,"BHARATI VIDYAPEETH EDUCATIONAL CAMPUS, PUNE-SATARA ROAD, PUNE 411043",PUNE,Unaided - Private,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3508445347,SIR J. J. INSTITUTE OF APPLIED ART,"DR. D. N. ROAD, FORT",MUMBAI CITY,Government,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3515210359,PAD.DR.D.Y.PATIL COLLEGE OF APPLIED ARTS & CRAFTS,"SECTOR NO. 29, NIGDI-PRADHIKRAN, AKURDI, PUNE -44",PUNE,Unaided - Private,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3515260748,SIR J. J. SCHOOL OF ART,"78, DR. D. N. ROAD, FORT, MUMBAI 01.",MUMBAI CITY,Government,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3517126901,RACHANA SANSAD COLLEGE OF APPLIED ART & CRAFT,"5TH FLOOR, 278, SHANKAR GHANEKAR MARG, PRABHADEVI, MUMBAI-400025 STATE-MAHARASHTRA (INDIA)",MUMBAI CITY,Unaided - Private,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,UG,1-3798655224,RACHANA SANSAD COLLEGE OF APPLIED ART & CRAFT,"5TH FLOOR, 278, SHANKAR GHANEKAR MARG, PRABHADEVI, MUMBAI-400025 STATE-MAHARASHTRA (INDIA)",MUMBAI CITY,Unaided - Private,N,N,Click Here,NA
2018-2019,Maharashtra,Applied Arts and Crafts,PG,1-3515260748,SIR J. J. SCHOOL OF ART,"78, DR. D. N. ROAD, FORT, MUMBAI 01.",MUMBAI CITY,Government,N,N,Click Here,NA
2018-2019,Manipur,Applied Arts and Crafts,UG,No data available in table
2018-2019,Manipur,Applied Arts and Crafts,PG,No data available in table
2018-2019,Meghalaya,Applied Arts and Crafts,UG,No data available in table
2018-2019,Meghalaya,Applied Arts and Crafts,PG,No data available in table
2018-2019,Mizoram,Applied Arts and Crafts,UG,No data available in table
2018-2019,Mizoram,Applied Arts and Crafts,PG,No data available in table
2018-2019,Nagaland,Applied Arts and Crafts,UG,No data available in table
2018-2019,Nagaland,Applied Arts and Crafts,PG,No data available in table
2018-2019,Odisha,Applied Arts and Crafts,UG,No data available in table
2018-2019,Odisha,Applied Arts and Crafts,PG,No data available in table
2018-2019,Orissa,Applied Arts and Crafts,UG,No data available in table
2018-2019,Orissa,Applied Arts and Crafts,PG,No data available in table
2018-2019,Puducherry,Applied Arts and Crafts,UG,1-3511363604,BHARATHIAR PALKALAI KOODAM,"CUDDALORE MAIN ROAD, ARIYANKUPPAM",PUDUCHERRY,Government,N,N,Click Here,NA
2018-2019,Puducherry,Applied Arts and Crafts,PG,No data available in table
2018-2019,Punjab,Applied Arts and Crafts,UG,No data available in table
2018-2019,Punjab,Applied Arts and Crafts,PG,No data available in table
2018-2019,Rajasthan,Applied Arts and Crafts,UG,No data available in table
2018-2019,Rajasthan,Applied Arts and Crafts,PG,No data available in table
2018-2019,Sikkim,Applied Arts and Crafts,UG,No data available in table
2018-2019,Sikkim,Applied Arts and Crafts,PG,No data available in table
2018-2019,Tamil Nadu,Applied Arts and Crafts,UG,1-3698454481,HINDUSTAN INSTITUTE OF TECHNOLOGY AND SCIENCE,"NO.1, RAJIV GANDHI SALAI(OMR), PADUR(VIA) KELAMBAKKAM, CHENNAI 603103",KANCHIPURAM,Deemed University(Private),N,Y,Click Here,NA
2018-2019,Tamil Nadu,Applied Arts and Crafts,PG,No data available in table
2018-2019,Telangana,Applied Arts and Crafts,UG,1-3513991980,SRI VENKATESHWARA COLLEGE OF FINE ARTS,"86, HITECH CITY ROAD, MADHAPUR, HYDERABAD",RANGAREDDI,Unaided - Private,N,N,Click Here,NA
2018-2019,Telangana,Applied Arts and Crafts,UG,1-3704387441,JNAFAU COLLEGE OF FINE ARTS,MAHAVEERMARG MASABTANK HYDERABAD-500028,HYDERABAD,Government,N,N,Click Here,NA
2018-2019,Telangana,Applied Arts and Crafts,PG,1-3704387441,JNAFAU COLLEGE OF FINE ARTS,MAHAVEERMARG MASABTANK HYDERABAD-500028,HYDERABAD,Government,N,N,Click Here,NA
2018-2019,Tripura,Applied Arts and Crafts,UG,No data available in table
2018-2019,Tripura,Applied Arts and Crafts,PG,No data available in table
2018-2019,Uttar Pradesh,Applied Arts and Crafts,UG,1-3510988318,VIDYA INSTITUTE OF FASHION TECHNOLOGY,"VIDYA KNOWLEDGE PARK BAGHPAT ROAD MEERUT ,UTTAR PRADESH-250005",MEERUT,Unaided - Private,N,Y,Click Here,NA
2018-2019,Uttar Pradesh,Applied Arts and Crafts,UG,1-3511303792,FMG (ACADEMY) GROUP OF INSTITUTIONS,PLOT NO-8 KNOWLEDGE PARK 3,G B NAGAR,Unaided - Private,N,N,Click Here,NA
2018-2019,Uttar Pradesh,Applied Arts and Crafts,UG,1-3512300022,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Unaided - Private,N,N,Click Here,NA
2018-2019,Uttar Pradesh,Applied Arts and Crafts,PG,No data available in table
2018-2019,Uttarakhand,Applied Arts and Crafts,UG,No data available in table
2018-2019,Uttarakhand,Applied Arts and Crafts,PG,No data available in table
2018-2019,West Bengal,Applied Arts and Crafts,UG,No data available in table
2018-2019,West Bengal,Applied Arts and Crafts,PG,No data available in table
2019-2020,Andaman and Nicobar Islands,Applied Arts and Crafts,UG,No data available in table
2019-2020,Andaman and Nicobar Islands,Applied Arts and Crafts,PG,No data available in table
2019-2020,Andhra Pradesh,Applied Arts and Crafts,UG,1-4262330466,KONERU LAKSHMAIAH EDUCATION FOUNDATION,"GREEN FIELDS, VADDESWARAM.",GUNTUR,Deemed University(Private),N,N,Click Here,NA
2019-2020,Andhra Pradesh,Applied Arts and Crafts,PG,No data available in table
2019-2020,Arunachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2019-2020,Arunachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2019-2020,Assam,Applied Arts and Crafts,UG,No data available in table
2019-2020,Assam,Applied Arts and Crafts,PG,No data available in table
2019-2020,Bihar,Applied Arts and Crafts,UG,No data available in table
2019-2020,Bihar,Applied Arts and Crafts,PG,No data available in table
2019-2020,Chandigarh,Applied Arts and Crafts,UG,1-4261087175,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2019-2020,Chandigarh,Applied Arts and Crafts,PG,1-4261087175,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2019-2020,Chhattisgarh,Applied Arts and Crafts,UG,No data available in table
2019-2020,Chhattisgarh,Applied Arts and Crafts,PG,No data available in table
2019-2020,Dadra and Nagar Haveli,Applied Arts and Crafts,UG,No data available in table
2019-2020,Dadra and Nagar Haveli,Applied Arts and Crafts,PG,No data available in table
2019-2020,Daman and Diu,Applied Arts and Crafts,UG,No data available in table
2019-2020,Daman and Diu,Applied Arts and Crafts,PG,No data available in table
2019-2020,Delhi,Applied Arts and Crafts,UG,1-4261069364,COLLEGE OF ART,20-22 TILAK MARG,EAST DELHI,Government,N,N,Click Here,NA
2019-2020,Delhi,Applied Arts and Crafts,PG,No data available in table
2019-2020,Goa,Applied Arts and Crafts,UG,1-4259480632,GOA COLLEGE OF ART,"ALTINHO, PANAJI - GOA 403 001",NORTH GOA,Government,N,N,Click Here,NA
2019-2020,Goa,Applied Arts and Crafts,PG,No data available in table
2019-2020,Gujarat,Applied Arts and Crafts,UG,No data available in table
2019-2020,Gujarat,Applied Arts and Crafts,PG,No data available in table
2019-2020,Haryana,Applied Arts and Crafts,UG,1-4261428919,GALAXY GLOBAL EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS,"SHAHABAD-SAHA ROAD, NH-73, VILL. DINARPUR, DISTT. AMBALA",AMBALA,Unaided - Private,N,N,Click Here,NA
2019-2020,Haryana,Applied Arts and Crafts,PG,No data available in table
2019-2020,Himachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2019-2020,Himachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2019-2020,Jammu and Kashmir,Applied Arts and Crafts,UG,No data available in table
2019-2020,Jammu and Kashmir,Applied Arts and Crafts,PG,No data available in table
2019-2020,Jharkhand,Applied Arts and Crafts,UG,No data available in table
2019-2020,Jharkhand,Applied Arts and Crafts,PG,No data available in table
2019-2020,Karnataka,Applied Arts and Crafts,UG,No data available in table
2019-2020,Karnataka,Applied Arts and Crafts,PG,No data available in table
2019-2020,Kerala,Applied Arts and Crafts,UG,1-4261867825,COLLEGE OF ARCHITECTURE TRIVANDRUM,"THINAVILA,MULAYARA-P.O.,VIA-VELLANAD",THIRUVANANTHAPURAM,Unaided - Private,N,N,Click Here,NA
2019-2020,Kerala,Applied Arts and Crafts,PG,No data available in table
2019-2020,Madhya Pradesh,Applied Arts and Crafts,UG,1-4882195741,OXFORD INTERNATIONAL,"SERVE NO. 151/1, 151/4 , JAMBUDI HAPSI, HATOD ROAD",INDORE,Unaided - Private,N,Y,Click Here,NA
2019-2020,Madhya Pradesh,Applied Arts and Crafts,PG,No data available in table
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4259268140,VIVA INSTITUTE OF APPLIED ART,"AT:-SHIRGAON, POST:- VIRAR (E)",THANE,Unaided - Private,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4259298651,BHARATI VIDYAPEETHS COLLEGE OF FINE ARTS,"BHARATI VIDYAPEETH EDUCATIONAL CAMPUS, PUNE-SATARA ROAD, PUNE 411043",PUNE,Unaided - Private,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4259354788,SIR J. J. INSTITUTE OF APPLIED ART,"DR. D. N. ROAD, FORT",MUMBAI CITY,Government,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4261901005,PAD.DR.D.Y.PATIL COLLEGE OF APPLIED ARTS & CRAFTS,"SECTOR NO. 29, NIGDI-PRADHIKRAN, AKURDI, PUNE -44",PUNE,Unaided - Private,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4261921303,SIR J. J. SCHOOL OF ART,"78, DR. D. N. ROAD, FORT, MUMBAI 01.",MUMBAI CITY,Government,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4262169990,RACHANA SANSAD COLLEGE OF APPLIED ART & CRAFT,"5TH FLOOR, 278, SHANKAR GHANEKAR MARG, PRABHADEVI, MUMBAI-400025 STATE-MAHARASHTRA (INDIA)",MUMBAI CITY,Unaided - Private,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4263257116,"B. S. BANDEKAR COLLEGE OF FINE ART,( APPLIED ART).","SURVE NO.54/01, NEAR FOREST BHAVAN,SALAIWADA,AT/PO.SAWANTWADI,DIST:-SINDHUDURGA.416510",SINDHUDURG,Unaided - Private,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4267442391,PADMABHUSHAN VASANTDADA PATIL PRATISHTHAN'S COLLEGE OF ENGINEERING,"VASANTDADA PATIL EDUCATIONAL COMPLEX, EASTERN EXPRESS HIGHWAY, NEAR PRIYADARSHINI BUILDING, SION-CHUNABHATTI, MUMBAI - 400 022",MUMBAI CITY,Unaided - Private,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,UG,1-4289259360,GOVERNMENT SCHOOL OF ART,"KIL E ARK, ZANANA MAHAL, AURANGABAD.",AURANGABAD,Government,N,N,Click Here,NA
2019-2020,Maharashtra,Applied Arts and Crafts,PG,No data available in table
2019-2020,Manipur,Applied Arts and Crafts,UG,No data available in table
2019-2020,Manipur,Applied Arts and Crafts,PG,No data available in table
2019-2020,Meghalaya,Applied Arts and Crafts,UG,No data available in table
2019-2020,Meghalaya,Applied Arts and Crafts,PG,No data available in table
2019-2020,Mizoram,Applied Arts and Crafts,UG,No data available in table
2019-2020,Mizoram,Applied Arts and Crafts,PG,No data available in table
2019-2020,Nagaland,Applied Arts and Crafts,UG,No data available in table
2019-2020,Nagaland,Applied Arts and Crafts,PG,No data available in table
2019-2020,Odisha,Applied Arts and Crafts,UG,No data available in table
2019-2020,Odisha,Applied Arts and Crafts,PG,No data available in table
2019-2020,Orissa,Applied Arts and Crafts,UG,No data available in table
2019-2020,Orissa,Applied Arts and Crafts,PG,No data available in table
2019-2020,Puducherry,Applied Arts and Crafts,UG,1-4260342688,BHARATHIAR PALKALAI KOODAM,"CUDDALORE MAIN ROAD, ARIYANKUPPAM",PUDUCHERRY,Government,N,N,Click Here,NA
2019-2020,Puducherry,Applied Arts and Crafts,PG,No data available in table
2019-2020,Punjab,Applied Arts and Crafts,UG,No data available in table
2019-2020,Punjab,Applied Arts and Crafts,PG,No data available in table
2019-2020,Rajasthan,Applied Arts and Crafts,UG,No data available in table
2019-2020,Rajasthan,Applied Arts and Crafts,PG,No data available in table
2019-2020,Sikkim,Applied Arts and Crafts,UG,No data available in table
2019-2020,Sikkim,Applied Arts and Crafts,PG,No data available in table
2019-2020,Tamil Nadu,Applied Arts and Crafts,UG,No data available in table
2019-2020,Tamil Nadu,Applied Arts and Crafts,PG,No data available in table
2019-2020,Telangana,Applied Arts and Crafts,UG,No data available in table
2019-2020,Telangana,Applied Arts and Crafts,PG,No data available in table
2019-2020,Tripura,Applied Arts and Crafts,UG,No data available in table
2019-2020,Tripura,Applied Arts and Crafts,PG,No data available in table
2019-2020,Uttar Pradesh,Applied Arts and Crafts,UG,1-4260086480,VIDYA INSTITUTE OF FASHION TECHNOLOGY,"VIDYA KNOWLEDGE PARK BAGHPAT ROAD MEERUT ,UTTAR PRADESH-250005",MEERUT,Unaided - Private,N,Y,Click Here,NA
2019-2020,Uttar Pradesh,Applied Arts and Crafts,UG,1-4260276723,FMG (ACADEMY) GROUP OF INSTITUTIONS,PLOT NO-8 KNOWLEDGE PARK 3,G B NAGAR,Unaided - Private,N,N,Click Here,NA
2019-2020,Uttar Pradesh,Applied Arts and Crafts,UG,1-4260606784,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Unaided - Private,N,N,Click Here,NA
2019-2020,Uttar Pradesh,Applied Arts and Crafts,UG,1-4266943030,KANPUR INSTITUTE OF TECHNOLOGY,A-1 UPSIDC INDUSTRIAL AREA ROOMA,KANPUR NAGAR,Unaided - Private,N,N,Click Here,NA
2019-2020,Uttar Pradesh,Applied Arts and Crafts,PG,No data available in table
2019-2020,Uttarakhand,Applied Arts and Crafts,UG,No data available in table
2019-2020,Uttarakhand,Applied Arts and Crafts,PG,No data available in table
2019-2020,West Bengal,Applied Arts and Crafts,UG,No data available in table
2019-2020,West Bengal,Applied Arts and Crafts,PG,No data available in table
2020-2021,Andaman and Nicobar Islands,Applied Arts and Crafts,UG,No data available in table
2020-2021,Andaman and Nicobar Islands,Applied Arts and Crafts,PG,No data available in table
2020-2021,Andhra Pradesh,Applied Arts and Crafts,UG,1-7011352462,KONERU LAKSHMAIAH EDUCATION FOUNDATION,"GREEN FIELDS, VADDESWARAM.",GUNTUR,Deemed to be University(Pvt),N,N,Click Here,NA
2020-2021,Andhra Pradesh,Applied Arts and Crafts,PG,No data available in table
2020-2021,Arunachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2020-2021,Arunachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2020-2021,Assam,Applied Arts and Crafts,UG,No data available in table
2020-2021,Assam,Applied Arts and Crafts,PG,No data available in table
2020-2021,Bihar,Applied Arts and Crafts,UG,No data available in table
2020-2021,Bihar,Applied Arts and Crafts,PG,No data available in table
2020-2021,Chandigarh,Applied Arts and Crafts,UG,1-7008562768,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2020-2021,Chandigarh,Applied Arts and Crafts,PG,1-7008562768,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2020-2021,Chhattisgarh,Applied Arts and Crafts,UG,No data available in table
2020-2021,Chhattisgarh,Applied Arts and Crafts,PG,No data available in table
2020-2021,Dadra and Nagar Haveli,Applied Arts and Crafts,UG,No data available in table
2020-2021,Dadra and Nagar Haveli,Applied Arts and Crafts,PG,No data available in table
2020-2021,Daman and Diu,Applied Arts and Crafts,UG,No data available in table
2020-2021,Daman and Diu,Applied Arts and Crafts,PG,No data available in table
2020-2021,Delhi,Applied Arts and Crafts,UG,No data available in table
2020-2021,Delhi,Applied Arts and Crafts,PG,No data available in table
2020-2021,Goa,Applied Arts and Crafts,UG,1-7014481180,GOA COLLEGE OF ART,"ALTINHO, PANAJI - GOA 403 001",NORTH GOA,Government,N,N,Click Here,NA
2020-2021,Goa,Applied Arts and Crafts,PG,1-7014481180,GOA COLLEGE OF ART,"ALTINHO, PANAJI - GOA 403 001",NORTH GOA,Government,N,N,Click Here,NA
2020-2021,Gujarat,Applied Arts and Crafts,UG,No data available in table
2020-2021,Gujarat,Applied Arts and Crafts,PG,No data available in table
2020-2021,Haryana,Applied Arts and Crafts,UG,1-7005205936,GALAXY GLOBAL EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS,"SHAHABAD-SAHA ROAD, NH-73, VILL. DINARPUR, DISTT. AMBALA",AMBALA,Private-Self Financing,N,N,Click Here,NA
2020-2021,Haryana,Applied Arts and Crafts,PG,No data available in table
2020-2021,Himachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2020-2021,Himachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2020-2021,Jammu and Kashmir,Applied Arts and Crafts,UG,No data available in table
2020-2021,Jammu and Kashmir,Applied Arts and Crafts,PG,No data available in table
2020-2021,Jharkhand,Applied Arts and Crafts,UG,No data available in table
2020-2021,Jharkhand,Applied Arts and Crafts,PG,No data available in table
2020-2021,Karnataka,Applied Arts and Crafts,UG,No data available in table
2020-2021,Karnataka,Applied Arts and Crafts,PG,No data available in table
2020-2021,Kerala,Applied Arts and Crafts,UG,1-7007025840,COLLEGE OF ARCHITECTURE TRIVANDRUM,"THINAVILA,MULAYARA-P.O.,VIA-VELLANAD",THIRUVANANTHAPURAM,Private-Self Financing,N,N,Click Here,NA
2020-2021,Kerala,Applied Arts and Crafts,PG,No data available in table
2020-2021,Madhya Pradesh,Applied Arts and Crafts,UG,1-7001578608,OXFORD INTERNATIONAL,"SERVE NO. 151/1, 151/4 , JAMBUDI HAPSI, HATOD ROAD",INDORE,Private-Self Financing,N,Y,Click Here,NA
2020-2021,Madhya Pradesh,Applied Arts and Crafts,PG,No data available in table
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7004730596,GOVERNMENT SCHOOL OF ART,"KIL E ARK, ZANANA MAHAL, AURANGABAD.",AURANGABAD,Government,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7006463980,SIR J. J. SCHOOL OF ART,"78, DR. D. N. ROAD, FORT, MUMBAI 01.",MUMBAI CITY,Government,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7006609918,PAD.DR.D.Y.PATIL COLLEGE OF APPLIED ARTS & CRAFTS,"SECTOR NO. 29, NIGDI-PRADHIKRAN, AKURDI, PUNE -44",PUNE,Private-Self Financing,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7010520575,RACHANA SANSAD COLLEGE OF APPLIED ART & CRAFT,"5TH FLOOR, 278, SHANKAR GHANEKAR MARG, PRABHADEVI, MUMBAI-400025 STATE-MAHARASHTRA (INDIA)",MUMBAI CITY,Private-Self Financing,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7011119674,"B. S. BANDEKAR COLLEGE OF FINE ART,( APPLIED ART).","SURVE NO.54/01, NEAR FOREST BHAVAN,SALAIWADA,AT/PO.SAWANTWADI,DIST:-SINDHUDURGA.416510",SINDHUDURG,Private-Self Financing,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7014696893,VIVA INSTITUTE OF APPLIED ART,"AT:-SHIRGAON, POST:- VIRAR (E)",THANE,Private-Self Financing,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7022061213,VASANTDADA PATIL PRATISHTHAN'S COLLEGE OF ENGINEERING AND VISUAL ARTS,"VASANTDADA PATIL EDUCATIONAL COMPLEX, EASTERN EXPRESS HIGHWAY, NEAR PRIYADARSHINI BUILDING, SION-CHUNABHATTI, MUMBAI - 400 022",MUMBAI CITY,Private-Self Financing,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7022213005,SIR J. J. INSTITUTE OF APPLIED ART,"DR. D. N. ROAD, FORT",MUMBAI CITY,Government,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,UG,1-7022237150,BHARATI VIDYAPEETHS COLLEGE OF FINE ARTS,"BHARATI VIDYAPEETH EDUCATIONAL CAMPUS, PUNE-SATARA ROAD, PUNE 411043",PUNE,Private-Self Financing,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,PG,1-7001666140,FTII,"LAW COLLEGE ROAD, NEAR NAL STOP, PUNE,",PUNE,Government,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,PG,1-7004730596,GOVERNMENT SCHOOL OF ART,"KIL E ARK, ZANANA MAHAL, AURANGABAD.",AURANGABAD,Government,N,N,Click Here,NA
2020-2021,Maharashtra,Applied Arts and Crafts,PG,1-7006463980,SIR J. J. SCHOOL OF ART,"78, DR. D. N. ROAD, FORT, MUMBAI 01.",MUMBAI CITY,Government,N,N,Click Here,NA
2020-2021,Manipur,Applied Arts and Crafts,UG,No data available in table
2020-2021,Manipur,Applied Arts and Crafts,PG,No data available in table
2020-2021,Meghalaya,Applied Arts and Crafts,UG,No data available in table
2020-2021,Meghalaya,Applied Arts and Crafts,PG,No data available in table
2020-2021,Mizoram,Applied Arts and Crafts,UG,No data available in table
2020-2021,Mizoram,Applied Arts and Crafts,PG,No data available in table
2020-2021,Nagaland,Applied Arts and Crafts,UG,No data available in table
2020-2021,Nagaland,Applied Arts and Crafts,PG,No data available in table
2020-2021,Odisha,Applied Arts and Crafts,UG,No data available in table
2020-2021,Odisha,Applied Arts and Crafts,PG,No data available in table
2020-2021,Orissa,Applied Arts and Crafts,UG,No data available in table
2020-2021,Orissa,Applied Arts and Crafts,PG,No data available in table
